log_id,log_date,log_name,field,areas,equipment_list,categories,hours,material_list,quantities,spray_volume,area_sprayed,area_sprayed_unit,purpose,method,plots,start,finish,wind_speed,wind_direction,temperature,weather_desc,notes,raw_notes
https://rothamstedfarm.farmos.net/log/1414,2020-04-15 00:00:00,Sprayed Sprinter + Laser + Hallmark + Cogent: Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;443 : Laser (12930) - Expired;242 : Hallmark with Zeon Technology (12629);408 : Cogent,Sprinter @ 2.0 l/ha;Laser @ 1.0 l/ha;Hallmark @ 75.0 ml/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Laser + Hallmark + Cogent.  Beans,Sprayed Sprinter + Laser + Hallmark + Cogent; Notes: Beans
https://rothamstedfarm.farmos.net/log/1415,2020-04-15 00:00:00,Sprayed Sprinter + Laser + Hallmark + Cogent: Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;443 : Laser (12930) - Expired;242 : Hallmark with Zeon Technology (12629);408 : Cogent,Sprinter @ 2.0 l/ha;Laser @ 1.0 l/ha;Hallmark @ 75.0 ml/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Laser + Hallmark + Cogent.  Beans,Sprayed Sprinter + Laser + Hallmark + Cogent; Notes: Beans
https://rothamstedfarm.farmos.net/log/1416,2019-05-29 00:00:00,Sprayed Sprinter + Provalia LQM + Cello: GREAT HILL Commercial ,,Great Hill,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;461 : Provalia LQM (17846);386 : Cello (18290),Sprinter @ 3 l/ha;Provalia @ 1 l/ha;Cello @ 1.25 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Provalia LQM + Cello,Sprayed Sprinter + Provalia LQM + Cello
https://rothamstedfarm.farmos.net/log/1417,2019-05-29 00:00:00,Sprayed Sprinter + Provalia LQM + Cello: Stackyard Woburn Commercial ,,Stackyard Woburn,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;461 : Provalia LQM (17846);386 : Cello (18290),Sprinter @ 3 l/ha;Provalia @ 1 l/ha;Cello @ 1.25 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Provalia LQM + Cello,Sprayed Sprinter + Provalia LQM + Cello
https://rothamstedfarm.farmos.net/log/1418,2019-05-25 00:00:00,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL : Stackyard Woburn Commercial,,Stackyard Woburn,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Commercial;Pesticide Application;Excel upload,,585 : Sprinter;464 : Refine Max SX (15622);386 : Cello (18290);485 : Starane HI-Load HL (16557),Sprinter @ 3 l/ha;Refine Max SX @ 75 g/ha;Cello @ 1.25 l/ha;Starane Hi-Load HL @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL.  Block C - Spring Barley,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL ; Notes: Block C - Spring Barley
https://rothamstedfarm.farmos.net/log/1419,2019-05-25 00:00:00,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL : Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;464 : Refine Max SX (15622);386 : Cello (18290);485 : Starane HI-Load HL (16557),Sprinter @ 3 l/ha;Refine Max SX @ 75 g/ha;Cello @ 1.25 l/ha;Starane Hi-Load HL @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL
https://rothamstedfarm.farmos.net/log/1420,2019-05-26 00:00:00,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL : BUTT CLONG Commercial,,Butt Clong,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Commercial;Pesticide Application;Excel upload,,585 : Sprinter;464 : Refine Max SX (15622);386 : Cello (18290);485 : Starane HI-Load HL (16557),Sprinter @ 3 l/ha;Refine Max SX @ 75 g/ha;Cello @ 1.25 l/ha;Starane Hi-Load HL @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL,Sprayed Sprinter + Refine Max SX + Cello + Starane Hi-Load HL
https://rothamstedfarm.farmos.net/log/1421,2019-06-20 00:00:00,Sprayed Sprinter + SAN 703: Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;586 : SAN 703,Sprinter @ 3 l/ha;SAN 703 @ 2 l/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + SAN 703.  Beans,Sprayed Sprinter + SAN 703; Notes: Beans
https://rothamstedfarm.farmos.net/log/1422,2020-04-23 00:00:00,Sprayed Sprinter + Hallmark: WARREN Commercial,,Warren,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Commercial;Pesticide Application;Excel upload,,585 : Sprinter;242 : Hallmark with Zeon Technology (12629),Sprinter @ 3.0 l/ha;Hallmark @ 50 ml/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Hallmark,Sprayed Sprinter + Hallmark
https://rothamstedfarm.farmos.net/log/1423,2020-04-23 00:00:00,Sprayed Sprinter + Hallmark: BROAD MEAD WW/2033,Broad Mead,2020/W/WW/2033,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,585 : Sprinter;242 : Hallmark with Zeon Technology (12629),Sprinter @ 3.0 l/ha;Hallmark @ 50 ml/ha,,,,Pesticide,,,,,,,,,Sprayed Sprinter + Hallmark,Sprayed Sprinter + Hallmark
https://rothamstedfarm.farmos.net/log/1424,2020-05-19 00:00:00,Sprayed Stefes + Cello : BROADBALK BK/1,,BROADBALK,Tym T503;Tecnoma 12m Sprayer,Pesticide Application;Excel upload,,387 : Stefes CCC 720 (17731);386 : Cello (18290),Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Stefes + Cello.  Sprayed section 8 only,Sprayed Stefes + Cello ; Notes: Sprayed section 8 only
https://rothamstedfarm.farmos.net/log/1428,2020-05-19 00:00:00,Sprayed Stefes + Cello : HIGHFIELD 1/2/3 CS/767,GEESCROFT,2020/R/CS/767,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,387 : Stefes CCC 720 (17731);386 : Cello (18290),Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Stefes + Cello.  Arable plots sprayed,Sprayed Stefes + Cello ; Notes: Arable plots sprayed
https://rothamstedfarm.farmos.net/log/1429,2020-05-19 00:00:00,Sprayed Stefes + Cello : 2020/R/RN/1 Wheat 2020/R/RN/1 Wheat,HIGHFIELD LEY ARABLES,2020/R/RN/1 Wheat,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,387 : Stefes CCC 720 (17731);386 : Cello (18290),Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Stefes + Cello.  Spring wheat sprayed,Sprayed Stefes + Cello ; Notes: Spring wheat sprayed
https://rothamstedfarm.farmos.net/log/1430,2020-05-19 00:00:00,Sprayed Stefes + Cello : 2020/R/RN/2 Wheat 2020/R/RN/2 Wheat,FOSTERS LEY ARABLES,2020/R/RN/2 Wheat,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,387 : Stefes CCC 720 (17731);386 : Cello (18290),Stefes @ 1.0 l/ha;Cello @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Stefes + Cello.  Spring wheat sprayed,Sprayed Stefes + Cello ; Notes: Spring wheat sprayed
https://rothamstedfarm.farmos.net/log/1431,2020-05-20 00:00:00,Sprayed Stefes + Presite + Axial Pro + Starane: BROADBALK BK/1,,BROADBALK,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,387 : Stefes CCC 720 (17731);520 : Presite SX (12291);521 : Axial Pro;485 : Starane HI-Load HL (16557),Stefes @ 1.0 l/ha;Presite @ 60 g/ha;Axial Pro @ 60 ml/ha;Starane @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Stefes + Presite + Axial Pro + Starane.  Sprayed section 6 only,Sprayed Stefes + Presite + Axial Pro + Starane; Notes: Sprayed section 6 only
https://rothamstedfarm.farmos.net/log/1432,2020-04-16 00:00:00,Sprayed Tectura + Hexa Mag: GREAT FIELD 1/2 Commercial,,GREAT FIELD 1/2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,587 : Tectura (15232);588 : Hexa Mag,Tectura @ 1.0 l/ha;Hexa Mag @ 3.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Tectura + Hexa Mag.  KWS trial NOT sprayed,Sprayed Tectura + Hexa Mag; Notes: KWS trial NOT sprayed
https://rothamstedfarm.farmos.net/log/1433,2020-04-16 00:00:00,Sprayed Tectura + Hexa Mag: LONG HOOS 5 Commercial,,LONG HOOS 5,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,587 : Tectura (15232);588 : Hexa Mag,Tectura @ 1.0 l/ha;Hexa Mag @ 3.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Tectura + Hexa Mag.  Sprayed at 12 m,Sprayed Tectura + Hexa Mag; Notes: Sprayed at 12 m
https://rothamstedfarm.farmos.net/log/1434,2020-04-16 00:00:00,Sprayed Tectura + Hexa Mag: LONG HOOS 6/7 Commercial,,LONG HOOS 6/7,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,587 : Tectura (15232);588 : Hexa Mag,Tectura @ 1.0 l/ha;Hexa Mag @ 3.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Tectura + Hexa Mag.  Sprayed at 12 m,Sprayed Tectura + Hexa Mag; Notes: Sprayed at 12 m
https://rothamstedfarm.farmos.net/log/1435,2020-04-16 00:00:00,Sprayed Tectura + Hexa Mag: WHITEHORSE 1 Commercial,,WHITEHORSE 1,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,587 : Tectura (15232);588 : Hexa Mag,Tectura @ 1.0 l/ha;Hexa Mag @ 3.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Tectura + Hexa Mag,Sprayed Tectura + Hexa Mag
https://rothamstedfarm.farmos.net/log/1444,2020-04-15 00:00:00,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus : BYLANDS WW/2014,BYLANDS,2020/R/WW/2014,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,491 : Toledo (18298);469 : Optio 500 (17216) - Expired;388 : 3C Chlormequat 750 (16690);449 : Moddus (15151),Toledo @ 0.3 l/ha;Optio 500 @ 1.0 l/ha;3C Chlormequat 750 @ 1.25 l/ha;Moddus @ 100 ml/ha,,,,Pesticide,,,,,,,,,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus.  Sprayed block F2,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus ; Notes: Sprayed block F2
https://rothamstedfarm.farmos.net/log/1445,2020-04-15 00:00:00,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus : MEADOW WW/2015,MEADOW,2020/R/WW/2015,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,491 : Toledo (18298);469 : Optio 500 (17216) - Expired;388 : 3C Chlormequat 750 (16690);449 : Moddus (15151),Toledo @ 0.3 l/ha;Optio 500 @ 1.0 l/ha;3C Chlormequat 750 @ 1.25 l/ha;Moddus @ 100 ml/ha,,,,Pesticide,,,,,,,,,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus
https://rothamstedfarm.farmos.net/log/1446,2020-04-15 00:00:00,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus : MEADOW WW/2018,MEADOW,2020/R/WW/2018,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,491 : Toledo (18298);469 : Optio 500 (17216) - Expired;388 : 3C Chlormequat 750 (16690);449 : Moddus (15151),Toledo @ 0.3 l/ha;Optio 500 @ 1.0 l/ha;3C Chlormequat 750 @ 1.25 l/ha;Moddus @ 100 ml/ha,,,,Pesticide,,,,,,,,,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus,Sprayed Toledo + Optio500 + 3C Chlormequat 750 + Moddus
https://rothamstedfarm.farmos.net/log/1447,2020-04-07 00:00:00,Sprayed Tower + Firestarter + Velomax : BROAD MEAD WW/2033,Broad Mead,2020/W/WW/2033,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,589 : Tower (16586);286 : Firestarter (18422);494 : Velomax,Tower @ 2.0 l/ha;Firestarter @ 0.3 l/ha;Velomax @ 0.4 l/ha,,,,Pesticide,,,,,,,,,Sprayed Tower + Firestarter + Velomax,Sprayed Tower + Firestarter + Velomax
https://rothamstedfarm.farmos.net/log/1448,2020-03-25 00:00:00,Sprayed Troy : Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,590 : Troy 480 (16954),Troy @ 3.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Troy.  Beans,Sprayed Troy ; Notes: Beans
https://rothamstedfarm.farmos.net/log/1449,2020-03-25 00:00:00,Sprayed Troy : Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,MF6150 - WES Spraying Tractor;WES 12m Knight Sprayer,Pesticide Application;Excel upload,,590 : Troy 480 (16954),Troy @ 3.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed Troy.  Beans,Sprayed Troy ; Notes: Beans
https://rothamstedfarm.farmos.net/log/1450,2019-10-03 00:00:00,Sprayed Universal Bio (micro nutrients) : RRES LSRE Site CS/790,,RRES LSRE Site,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,591 : Universal bio,Universal bio @ 2 l/ha,,,,Pesticide,,,,,,,,,"Sprayed Universal Bio (micro nutrients).  Sprayed on amended side only on plots 2, 22, 23, 27, 34, 36, 46, 50","Sprayed Universal Bio (micro nutrients) ; Notes: Sprayed on amended side only on plots 2, 22, 23, 27, 34, 36, 46, 50"
https://rothamstedfarm.farmos.net/log/1452,2020-04-16 00:00:00,Sprayed Vortex + Scitec + 3C Chlormequat 750: HOOS FIELD - direct drilled section Commercial,HOOS FIELD,HOOS FIELD - direct drilled section,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,497 : Vortex (17112);592 : Scitec (1558));388 : 3C Chlormequat 750 (16690),Vortex @ 1.0 l/ha;Scitec @ 0.1 l/ha;3C Chlormequat 750 @ 0.75 l/ha,,,,Pesticide,,,,,,,,,Sprayed Vortex + Scitec + 3C Chlormequat 750.  ex CS/477 direct drilled winter barley area,Sprayed Vortex + Scitec + 3C Chlormequat 750; Notes: ex CS/477 direct drilled winter barley area
https://rothamstedfarm.farmos.net/log/1453,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: FURZEFIELD Commercial,,FURZEFIELD,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark,Sprayed X-clude + Fusilade Max + Hallmark
https://rothamstedfarm.farmos.net/log/1454,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: GREAT FIELD 1/2 Commercial,,GREAT FIELD 1/2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark,Sprayed X-clude + Fusilade Max + Hallmark
https://rothamstedfarm.farmos.net/log/1455,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: GREAT HARPENDEN 2 Commercial,,GREAT HARPENDEN 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark,Sprayed X-clude + Fusilade Max + Hallmark
https://rothamstedfarm.farmos.net/log/1456,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: HOOS FIELD - direct drilled section Commercial,HOOS FIELD,HOOS FIELD - direct drilled section,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark.  Direct drilled area (ex CS/477),Sprayed X-clude + Fusilade Max + Hallmark; Notes: Direct drilled area (ex CS/477)
https://rothamstedfarm.farmos.net/log/1457,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: LONG HOOS 5 Commercial,,LONG HOOS 5,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark,Sprayed X-clude + Fusilade Max + Hallmark
https://rothamstedfarm.farmos.net/log/1458,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: LONG HOOS 6/7 Commercial,,LONG HOOS 6/7,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark,Sprayed X-clude + Fusilade Max + Hallmark
https://rothamstedfarm.farmos.net/log/1459,2019-09-02 00:00:00,Sprayed X-clude + Fusilade Max + Hallmark: GREAT FIELD 1/2 RAW/2037,GREAT FIELD 1/2,2020/R/RAW/2037,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;384 : Fusilade Max (18815);242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Fusilade Max @ 0.65 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Fusilade Max + Hallmark,Sprayed X-clude + Fusilade Max + Hallmark
https://rothamstedfarm.farmos.net/log/1460,2019-09-19 00:00:00,Sprayed X-clude + Spray fix + Hallmark: GREAT FIELD 1/2 Commercial,,GREAT FIELD 1/2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;484 : Spray-Fix;242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Spray fix @ 0.15 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Spray fix + Hallmark,Sprayed X-clude + Spray fix + Hallmark
https://rothamstedfarm.farmos.net/log/1461,2019-09-19 00:00:00,Sprayed X-clude + Spray fix + Hallmark: GREAT HARPENDEN 2 Commercial,,GREAT HARPENDEN 2,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;484 : Spray-Fix;242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Spray fix @ 0.15 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Spray fix + Hallmark,Sprayed X-clude + Spray fix + Hallmark
https://rothamstedfarm.farmos.net/log/1462,2019-09-19 00:00:00,Sprayed X-clude + Spray fix + Hallmark: LONG HOOS 5 Commercial,,LONG HOOS 5,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;484 : Spray-Fix;242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Spray fix @ 0.15 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Spray fix + Hallmark,Sprayed X-clude + Spray fix + Hallmark
https://rothamstedfarm.farmos.net/log/1463,2019-09-19 00:00:00,Sprayed X-clude + Spray fix + Hallmark: LONG HOOS 6/7 Commercial,,LONG HOOS 6/7,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;484 : Spray-Fix;242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Spray fix @ 0.15 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Spray fix + Hallmark,Sprayed X-clude + Spray fix + Hallmark
https://rothamstedfarm.farmos.net/log/1464,2019-09-19 00:00:00,Sprayed X-clude + Spray fix + Hallmark: WHITEHORSE 1 Commercial,,WHITEHORSE 1,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;484 : Spray-Fix;242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Spray fix @ 0.15 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Spray fix + Hallmark,Sprayed X-clude + Spray fix + Hallmark
https://rothamstedfarm.farmos.net/log/1465,2019-09-19 00:00:00,Sprayed X-clude + Spray fix + Hallmark: GREAT FIELD 1/2 RAW/2037,GREAT FIELD 1/2,2020/R/RAW/2037,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;484 : Spray-Fix;242 : Hallmark with Zeon Technology (12629),X-clude @ 0.25 l/ha;Spray fix @ 0.15 l/ha;Hallmark @ 75 ml/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Spray fix + Hallmark,Sprayed X-clude + Spray fix + Hallmark
https://rothamstedfarm.farmos.net/log/1466,2020-04-23 00:00:00,Sprayed X-clude + Cintac + Cogent: OSIER WW/2006,OSIER,2020/R/WW/2006,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Cintac + Cogent,Sprayed X-clude + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1467,2020-04-23 00:00:00,Sprayed X-clude + Cintac + Cogent: OSIER WW/2011,OSIER,2020/R/WW/2011,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Cintac + Cogent,Sprayed X-clude + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1468,2020-04-23 00:00:00,Sprayed X-clude + Epic + Cintac + Cogent: OSIER Commercial,,OSIER,NH T6030;Knight 24m Sprayer,Commercial;Pesticide Application;Excel upload,,240 : X-Clude;422 : Epic (16798);405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Epic @ 0.5 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Epic + Cintac + Cogent,Sprayed X-clude + Epic + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1469,2020-04-23 00:00:00,Sprayed X-clude + Epic + Cintac + Cogent: OSIER WW/2017,OSIER,2020/R/WW/2017,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;422 : Epic (16798);405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Epic @ 0.5 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Epic + Cintac + Cogent,Sprayed X-clude + Epic + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1470,2020-04-23 00:00:00,Sprayed X-clude + Epic + Cintac + Cogent: OSIER WW/2026,OSIER,2020/R/WW/2026,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;422 : Epic (16798);405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Epic @ 0.5 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Epic + Cintac + Cogent,Sprayed X-clude + Epic + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1471,2020-04-23 00:00:00,Sprayed X-clude + Epic + Cintac + Cogent: OSIER WW/2030,OSIER,2020/R/WW/2030,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;422 : Epic (16798);405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Epic @ 0.5 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Epic + Cintac + Cogent,Sprayed X-clude + Epic + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1472,2020-04-23 00:00:00,Sprayed X-clude + Epic + Cintac + Cogent: OSIER WW/2031+2034,OSIER,2020/R/WW/2031+2034,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;422 : Epic (16798);405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Epic @ 0.5 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Epic + Cintac + Cogent,Sprayed X-clude + Epic + Cintac + Cogent
https://rothamstedfarm.farmos.net/log/1473,2020-04-23 00:00:00,Sprayed X-clude + Epic + Cintac + Cogent: OSIER WW/2035+2046,OSIER,2020/R/WW/2035+2046,NH T6030;Knight 24m Sprayer,Pesticide Application;Excel upload,,240 : X-Clude;422 : Epic (16798);405 : Cintac (18222);408 : Cogent,X-clude @ 0.15 l/ha;Epic @ 0.5 l/ha;Cintac @ 0.5 kg/ha;Cogent @ 1.0 l/ha,,,,Pesticide,,,,,,,,,Sprayed X-clude + Epic + Cintac + Cogent,Sprayed X-clude + Epic + Cintac + Cogent
